id,code,display_line_1,display_line_2,display_line_3,REGIMEN_CODE_HX
OP|4*2A1/2,4*2A1/2,ละลายน้ำดื่มครั้งละ 4 เม็ด,ก่อนอาหาร ครึ่งชม.เช้า  เย็น,-,OP
OP|5*1A1/2,5*1A1/2,ละลายน้ำดื่มครั้งละ 5 เม็ด,ก่อนอาหาร ครึ่งชม.เช้า,-,OP
OP|6*1A1/2,6*1A1/2,ละลายน้ำดื่มครั้งละ 6 เม็ด,ก่อนอาหาร ครึ่งชม.เช้า,-,OP
OP|7*1A1/2,7*1A1/2,ละลายน้ำดื่มครั้งละ 7 เม็ด,ก่อนอาหาร ครึ่งชม.เช้า,-,OP
OP|9*1A1/2,9*1A1/2,ละลายน้ำดื่มครั้งละ 9 เม็ด,ก่อนอาหาร ครึ่งชม.เช้า,-,OP
OZ|1*1P,1*1P, 1 เม็ด,หลังอาหาร เช้า,-,OZ
OZ|1*1P,1*1P, 1 ,หลังอาหาร เช้า,-,OZ
OZ|1*H,1*H, 1 เม็ด,ก่อนนอน,-,OZ
PS|1*2,1*2,พ่นบริเวณที่ปวด 1 ,วันละ 2 ครั้ง,-,PS
R|1*H,1*H,เหน็บทวารหนักครั้งละ 1 แท่ง,ก่อนนอน,-,R
RN|*2,*2,-,วันละ 2 ครั้ง,-,NL
RN|*2BH,*2BH,ล้างจมูก  ,วันละ 2 ครั้ง เช้า ก่อนนอน,-,RN
RN|1*1,1*1,ล้างจมูก 1 ,วันละ 1 ครั้ง,-,RN
RN|1*1D,1*1D,ล้างจมูก 1 ,ตอนเย็น,-,RN
RN|1H*1H,1H*1H,ล้างจมูก  ,ก่อนนอน,-,RN
RN|2DBD*1,2DBD*1,ล้างจมูก  ,วันละ 1 ครั้ง,-,RN
RN|2DBD*3,2DBD*3,ล้างจมูก  ,วันละ 3 ครั้ง,-,RN
RN|2DBD*4,2DBD*4,ล้างจมูก  ,วันละ 4 ครั้ง เช้า กลางวัน เย็น ก่อนนอน,-,RN
RN|2DBD*DOC,2DBD*DOC,ล้างจมูก  ,ตามแพทย์สั่ง,-,RN
RN|2DBD*H,2DBD*H,ล้างจมูก  ,ก่อนนอน,-,RN
RN|2DBD*OD,2DBD*OD,ล้างจมูก  ,วันละ 1 ครั้ง,-,RN
RN|2DBD*PRN,2DBD*PRN,ล้างจมูก  ,-,-,RN
RN|4*2,4*2, 4 ซอง,วันละ 2 ครั้ง,-,NL
RN|4*H,4*H, 4 ซอง,ก่อนนอน,-,-
RN|50 ml*2D,50 ml*2D,ล้างจมูก  ,วันละ 2 ครั้ง เช้าและเย็น,-,RN
RN|BUR*2,BUR*2,-,วันละ 2 ครั้ง,-,-
RN|MW*DOC,MW*DOC,-,ตามแพทย์สั่ง,-,-
RN|NSS*DOC,NSS*DOC,-,ตามแพทย์สั่ง,-,-
SC|*1AD,*1AD,ฉีดใต้ผิวหนัง  ยูนิต,ก่อนอาหาร เย็น,-,SC
SC|*1H,*1H,ฉีดใต้ผิวหนัง  มิลลิกรัม,ก่อนนอน,-,SC
SC|*1H,*1H,ฉีดใต้ผิวหนัง  ยูนิต,ก่อนนอน,-,SC
SC|*2A,*2A,ฉีดใต้ผิวหนัง  ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|*3A,*3A,ฉีดใต้ผิวหนัง  ยูนิต,วันละ 3 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,-,SC
SC|*B,*B,ฉีดใต้ผิวหนัง  มิลลิลิตร,วันละ 1 ครั้ง เช้า,-,SC
SC|*DOC,*DOC,ฉีดเข้าหลอดเลือดดำ  ยูนิต,ตามแพทย์สั่ง,-,IV
SC|*H,*H,ฉีดใต้ผิวหนัง  ,ก่อนนอน,-,SC
SC|*H,*H,ฉีดใต้ผิวหนัง  ยูนิต,ก่อนนอน,-,SC
SC|*Q12,*Q12,ฉีดใต้ผิวหนัง  ,ทุก 12 ชั่วโมง,-,SC
SC|*Q2W,*Q2W,ฉีดใต้ผิวหนัง  ยูนิต,ทุก 2 สัปดาห์,-,SC
SC|0.06*1,0.06*1,ฉีดใต้ผิวหนัง 0.06 มิลลิลิตร,วันละ 1 ครั้ง,-,SC
SC|0.35*1,0.35*1,ฉีดใต้ผิวหนัง 0.35 มิลลิกรัม,วันละ 1 ครั้ง,-,SC
SC|0.4*H,0.4*H,ฉีดใต้ผิวหนัง 0.4 มิลลิกรัม,ก่อนนอน,-,SC
SC|0.5-2*2A,0.5-2*2A,ฉีดใต้ผิวหนัง 0.5-2 ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|0.5*1H,0.5*1H,ฉีดใต้ผิวหนัง 0.5 มิลลิกรัม,ก่อนนอน,-,SC
SC|0.5*DOC,0.5*DOC,ฉีดใต้ผิวหนัง 0.5 มิลลิลิตร,ตามแพทย์สั่ง,-,SC
SC|0.6*DOC,0.6*DOC,ฉีดใต้ผิวหนัง 0.6 มิลลิกรัม,ตามแพทย์สั่ง,-,SC
SC|0.6*Q12,0.6*Q12,ฉีดใต้ผิวหนัง 0.6 ซีซี,ทุก 12 ชั่วโมง,-,SC
SC|0.6*Q12,0.6*Q12,ฉีดใต้ผิวหนัง 0.6 มิลลิลิตร,ทุก 12 ชั่วโมง,-,SC
SC|0.65*1H,0.65*1H,ฉีดใต้ผิวหนัง 0.65 มิลลิกรัม,ก่อนนอน,-,SC
SC|0.65*H,0.65*H,ฉีดใต้ผิวหนัง 0.65 มิลลิกรัม,ก่อนนอน,-,SC
SC|0.66*1H,0.66*1H,ฉีดใต้ผิวหนัง  มิลลิกรัม,ก่อนนอน,-,SC
SC|0.8*H,0.8*H,ฉีดใต้ผิวหนัง 0.8 มิลลิกรัม,ก่อนนอน,-,SC
SC|1*1H,1*1H,ฉีดใต้ผิวหนัง 1 มิลลิกรัม,ก่อนนอน,-,SC
SC|1*1H,1*1H,ฉีดใต้ผิวหนัง 1 ยูนิต,ก่อนนอน,-,SC
SC|1*3,1*3,ฉีดใต้ผิวหนัง 1 ยูนิต,วันละ 3 ครั้ง,-,SC
SC|1*H,1*H,ฉีดใต้ผิวหนัง 1 มิลลิกรัม,ก่อนนอน,-,SC
SC|10-15*3,10-15*3,ฉีดใต้ผิวหนัง 10-15 ยูนิต,วันละ 3 ครั้ง,-,SC
SC|10*1A,10*1A,ฉีดใต้ผิวหนัง 10 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|10*1AD,10*1AD,ฉีดใต้ผิวหนัง 10 ยูนิต,ก่อนอาหาร เย็น,-,SC
SC|10*1H,10*1H,ฉีดใต้ผิวหนัง 10 ,ก่อนนอน,-,SC
SC|10*1H,10*1H,ฉีดใต้ผิวหนัง 10 ยูนิต,ก่อนนอน,-,SC
SC|10*2A,10*2A,ฉีดใต้ผิวหนัง 10 ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|12-15*2A,12-15*2A,ฉีดใต้ผิวหนัง 12-15 ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|12*1H,12*1H,ฉีดใต้ผิวหนัง 12 ยูนิต,ก่อนนอน,-,SC
SC|12*D,12*D,ฉีดใต้ผิวหนัง 12 ยูนิต,ทุกวันที่ ....... ของเดือน,-,SC
SC|12*H,12*H,ฉีดใต้ผิวหนัง 12 ยูนิต,ก่อนนอน,-,SC
SC|14*1H,14*1H,ฉีดใต้ผิวหนัง 14 ยูนิต,ก่อนนอน,-,SC
SC|15*1A,15*1A,ฉีดใต้ผิวหนัง 15 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|16-22*2A,16-22*2A,ฉีดใต้ผิวหนัง 16-22 ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|16*B,16*B,ฉีดใต้ผิวหนัง 16 ยูนิต,วันละ 1 ครั้ง เช้า,-,SC
SC|2*1H,2*1H,ฉีดใต้ผิวหนัง 2 ยูนิต,ก่อนนอน,-,SC
SC|20*1A,20*1A,ฉีดใต้ผิวหนัง 20 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|20*1H,20*1H,ฉีดใต้ผิวหนัง 20 ยูนิต,ก่อนนอน,-,SC
SC|20*DOC,20*DOC,ฉีดใต้ผิวหนัง 20 ยูนิต,ตามแพทย์สั่ง,-,SC
SC|20*Q12,20*Q12,ฉีดใต้ผิวหนัง 20 มิลลิกรัม,ทุก 12 ชั่วโมง,-,SC
SC|21*H,21*H,ฉีดใต้ผิวหนัง 21 ยูนิต,ก่อนนอน,-,SC
SC|22*1H,22*1H,ฉีดใต้ผิวหนัง 22 ยูนิต,ก่อนนอน,-,SC
SC|22*H,22*H,ฉีดใต้ผิวหนัง 22 ยูนิต,ก่อนนอน,-,SC
SC|24*1A,24*1A,ฉีดใต้ผิวหนัง 24 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|24*1H,24*1H,ฉีดใต้ผิวหนัง 24 ยูนิต,ก่อนนอน,-,SC
SC|25*1H,25*1H,ฉีดใต้ผิวหนัง 25 ยูนิต,ก่อนนอน,-,SC
SC|25*Q3W,25*Q3W,ฉีดเข้าหลอดเลือดดำ 25 มิลลิกรัม,ทุก 3 สัปดาห์,-,IV
SC|26-28*H,26-28*H,ฉีดใต้ผิวหนัง 26-28 ยูนิต,ก่อนนอน,-,SC
SC|26*1A,26*1A,ฉีดใต้ผิวหนัง 26 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|26*1H,26*1H,ฉีดใต้ผิวหนัง 26 ยูนิต,ก่อนนอน,-,SC
SC|28*1H,28*1H,ฉีดใต้ผิวหนัง 28 ยูนิต,ก่อนนอน,-,SC
SC|3.5-9.5*3A,3.5-9.5*3A,ฉีดใต้ผิวหนัง 3.5-9.5 ยูนิต,วันละ 3 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,-,SC
SC|3*1A,3*1A,ฉีดใต้ผิวหนัง 3 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|32*1H,32*1H,ฉีดใต้ผิวหนัง 32 ยูนิต,ก่อนนอน,-,SC
SC|36*1H,36*1H,ฉีดใต้ผิวหนัง 36 ยูนิต,ก่อนนอน,-,SC
SC|36*H,36*H,ฉีดใต้ผิวหนัง 36 ยูนิต,ก่อนนอน,-,SC
SC|4-6*1A,4-6*1A,ฉีดใต้ผิวหนัง 4-6 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|4-6*2A,4-6*2A,ฉีดใต้ผิวหนัง 4-6 ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|4*1A,4*1A,ฉีดใต้ผิวหนัง 4 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|42*1H,42*1H,ฉีดใต้ผิวหนัง 42 ยูนิต,ก่อนนอน,-,SC
SC|44*1H,44*1H,ฉีดใต้ผิวหนัง 44 ยูนิต,ก่อนนอน,-,SC
SC|5-10*DOC,5-10*DOC,ฉีดใต้ผิวหนัง 5-10 ยูนิต,ตามแพทย์สั่ง,-,SC
SC|5*1A,5*1A,ฉีดใต้ผิวหนัง 5 ยูนิต,ก่อนอาหาร เช้า,-,SC
SC|5*2A,5*2A,ฉีดใต้ผิวหนัง 5 ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|50 mg*Q12,50 mg*Q12,ฉีดใต้ผิวหนัง  ,ทุก 12 ชั่วโมง,-,SC
SC|6-13*3A,6-13*3A,ฉีดใต้ผิวหนัง 6-13 ยูนิต,วันละ 3 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,-,SC
SC|6*2A,6*2A,ฉีดใต้ผิวหนัง 6 ยูนิต,วันละ 2 ครั้ง ก่อนอาหาร เช้า เย็น,-,SC
SC|7-8*1H,7-8*1H,ฉีดใต้ผิวหนัง 7-8 ยูนิต,ก่อนนอน,-,SC
SC|75*1,75*1,ฉีดใต้ผิวหนัง 75 ไมโครกรัม,วันละ 1 ครั้ง,-,SC
